CastaliaResults 180417-142146.txt -s rec -n                                            

Application:Packets received - Success
+----------------------------------+--------+--------+--------+--------+--------+--------+--------+--------+--------+--------+---------+---------+---------+---------+---------+---------+---------+---------+---------+---------+---------+---------+---------+---------+---------+---------+
|                                  | node=0 | node=1 | node=2 | node=3 | node=4 | node=5 | node=6 | node=7 | node=8 | node=9 | node=10 | node=11 | node=12 | node=13 | node=14 | node=15 | node=16 | node=17 | node=18 | node=19 | node=20 | node=21 | node=22 | node=23 | node=24 | node=25 |
| TXpower="-5dBm",Sigma=5,index=2  | 100    | 100    | 0      | 100    | 100    | 100    | 100    | 100    | 100    | 0      | 0       | 100     | 100     | 100     | 100     | 100     | 66      | 100     | 99      | 2       | 100     | 100     | 100     | 0       | 100     | 0       |
| TXpower="-5dBm",Sigma=5,index=3  | 100    | 100    | 100    | 0      | 100    | 100    | 100    | 100    | 100    | 100    | 100     | 100     | 7       | 100     | 100     | 100     | 100     | 100     | 100     | 0       | 100     | 100     | 100     | 100     | 100     | 0       |
| TXpower="-5dBm",Sigma=5,index=4  | 100    | 100    | 100    | 100    | 0      | 100    | 100    | 100    | 100    | 100    | 100     | 83      | 33      | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 75      | 100     | 0       | 100     | 100     | 94      |
| TXpower="-5dBm",Sigma=5,index=5  | 100    | 100    | 100    | 100    | 100    | 0      | 100    | 100    | 100    | 100    | 100     | 100     | 0       | 100     | 100     | 73      | 100     | 100     | 100     | 100     | 100     | 100     | 78      | 99      | 100     | 0       |
| TXpower="-5dBm",Sigma=5,index=6  | 100    | 98     | 100    | 100    | 100    | 100    | 0      | 100    | 100    | 100    | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 90      | 96      | 100     | 100     |
| TXpower="-5dBm",Sigma=5,index=7  | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 0      | 100    | 100    | 100     | 100     | 100     | 100     | 100     | 99      | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 40      |
| TXpower="-5dBm",Sigma=5,index=8  | 100    | 97     | 100    | 100    | 100    | 100    | 100    | 100    | 0      | 100    | 100     | 100     | 100     | 0       | 100     | 100     | 0       | 100     | 100     | 100     | 100     | 100     | 100     | 99      | 100     | 100     |
| TXpower="-5dBm",Sigma=5,index=9  | 100    | 91     | 0      | 100    | 100    | 100    | 100    | 100    | 100    | 0      | 100     | 100     | 100     | 91      | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     |
| TXpower="-5dBm",Sigma=5,index=10 | 100    | 95     | 0      | 99     | 100    | 100    | 100    | 100    | 100    | 100    | 0       | 100     | 100     | 100     | 100     | 0       | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     |
| TXpower="-5dBm",Sigma=5,index=11 | 100    | 65     | 100    | 100    | 86     | 100    | 100    | 100    | 100    | 100    | 100     | 0       | 100     | 100     | 100     | 100     | 100     | 25      | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     |
